,text,cluster_id,centroid
1, no still be a fag if i was ,13,False
2, paris your picture makes you look like a serious fag just saying ,13,False
3, shut the fuck up fag i will beat the shit outta you,13,False
4,jen my old man has a white galaxy phone because he is a fag ,13,False
5,leo get the fuck off of vine you fag,13,False
6, hey fag boy am i  going to  watch you play ,13,False
7, you little fag at least i will fuck a woman to have kids plus work to support them hipster homo,13,False
8, what a fag,13,False
9,oh well he is a fag anyways ,13,False
10,my best friend loves justin beiber what a fag ,13,False
11,jai may make an appearance at the party love that fag,13,False
12,leo get the fuck off of vine you fag,13,False
13,my best friend loves justin beiber what a fag ,13,False
14,it was nice of you to unfollow me fag,13,False
15, burdis  dude you are probably the biggest fag in nebraska ,13,False
16,still really confused re humplay problems i think lucricus is a fag dagger,13,False
17,friday after next bravo you like that your son a fag ,13,False
18, shut up fag,13,False
19, alright black fag,13,False
20, shut the fuck up fag i will beat the shit outta you,13,False
21, hey fag i hate you,13,False
22, shut the fuck up fag i will beat the shit outta you,13,False
23, hey fag boy am i  going to  watch you play ,13,False
24, okay closet fag,13,False
25, hey fag i hate you,13,False
26,boy yung thug is a fag,13,False
27, alright black fag,13,False
28, okay closet fag,13,True
0,no mom im not dramatic  ture i just have fucking mental problems and you are a bitch and a cunt ,14,False
1,happy columbus day even billmaher likes cocaine and columbus what the fuck is wrong with you liberals fucking moron retards ,14,False
2, sweet come back you fucking herb i dont watch soccer but id still wax your bitch ass in it go swallow the red soxs kids your from new york fag,14,False
3, jason all you can pull is the fucking retard,14,False
4, how many fucking fags did not a even get shouldnt be allowed into my wallet whilst under the influence ,14,False
5,sitting at the bar at work watching walking dead and all these fucking wetbacks decide to come in turn on their spic music jesus christ,14,False
6,happy columbus day even billmaher likes cocaine and columbus what the fuck is wrong with you liberals fucking moron retards ,14,False
7,anybody who trashes their own neighborhood after a perceived injustice is a fucking moron ferguson,14,False
8, madonnas music sucks yes you are fucking stupid if you think gaga is better retard,14,False
9, jesus i would love to do that and more to those muzzie torturers fucking animal savages,14,False
10, and it begins fucking niggers that is all kentucky is and ever will be,14,False
11,that dumb black bitch that was getting the cards for the picture made me so fucking mad she ruined my day ,14,False
12,i love cripples look at all these fucking cripples goddamit i am a people person ,14,False
13,sitting at the bar at work watching walking dead and all these fucking wetbacks decide to come in turn on their spic music jesus christ,14,False
14,none of us went to these prestigious establishments so we are clearly not as superior as these fucking retards ,14,False
15,i fucking hate you niggers ,14,False
16,i fucking hate you niggers ,14,False
17,sativa you are a fucking queer,14,False
18, sweet come back you fucking herb i dont watch soccer but id still wax your bitch ass in it go swallow the red soxs kids your from new york fag,14,False
19, these sour apple bitter bitches i am not fucking with them ,14,False
20,people on this site are fucking retarded sometimes,14,False
21, you are fucking gay blacklisted hoe holding out for the god clan anyway ,14,False
22, coming to the rescue of some retard licking dirty skidmarks on the internet you guys are fucking retards,14,False
23, jason your so fucking retared its not even funny bitch im going to sleepyou ,14,False
24, these sour apple bitter bitches i am not fucking with them ,14,False
25, and it begins fucking niggers that is all kentucky is and ever will be,14,False
26,your fucking retarded ,14,False
27,if some little fucking faggot spits in my food i swear to god id tear your fucking arms off ,14,False
28, so terms like honkey cracker peckerwood and stereotypes of white people fucking their kids and sisters is not racist sweet ,14,False
29, im going to murder that fucking cunt,14,False
30,anybody who trashes their own neighborhood after a perceived injustice is a fucking moron ferguson,14,False
31,who takes mid from the best midlaner fucking solo fags ,14,False
32,if you snipe you are a fucking faggot i fucking hope all of you snipers get fucking raped and suffer from cancer ,14,False
33, so since i am from the south i automatically sound like a fucking redneck how about fuck you stupid ass ,14,False
34,your pathetic plan failed enjoy my phone you fucking monkey let me see your ass at benton park you wanna talk shit i will carve your face ,14,False
35, how many fucking fags did not a even get shouldnt be allowed into my wallet whilst under the influence ,14,False
36,who takes mid from the best midlaner fucking solo fags ,14,False
37, ray congratulations you are officially fucking retarded ,14,False
38,as soon as we left iraq all these towel heads think they can fucking barge in and take over what we worked so hard to set up pisses me off ,14,False
39,none of us went to these prestigious establishments so we are clearly not as superior as these fucking retards ,14,False
40, fight me you fucking obese niglet,14,False
41,little fucking gook who smells like shit an than thinking they are the motherfucking boss the fuck ,14,False
42,no mom im not dramatic  ture i just have fucking mental problems and you are a bitch and a cunt ,14,False
43, fight me you fucking obese niglet,14,True
0, things i will teach my child how to play this niggas and bitches that be snakes,15,False
1,i hate fat bitches,15,False
2,i do not fuck with bitch niggas i only fuck niggas bitches ,15,False
3,why you think all these niggas end up with all these kids fucking ugly bitches,15,False
4,fuck that hoe thats exactly what dese hoes doin gettin fucked you all niggas the one to blame,15,False
5,it a lot of uncle tom ass niggas out here ,15,False
6,rtyou hoes going to church this morning likeyou all was not busting it wide open for niggas about hours ago,15,False
7,tajiana only fuck niggas would wanna continue to mess with these messy ass bitches vs somebody who has been down for them all a ,15,False
8,i know righttt i hate fat loud bitches,15,False
9,only pussy niggas would not fuck with a chick if she has stretch marks ,15,False
10,niggas talk more than bitches these days ,15,False
11, you got niggas but i do not got bitches,15,False
