index,label,text
4651,1,i am starting to not like meek this nig a little to arrogant for me
4652,1,i am sure would add this helpful parenthetical explanation if these were redneck peckerwood  
4653,1,if a spic ever talks to a white person and the white person kills them it is self defense 
4654,1,if some one is not an anglo saxon protestant they have no right to be alive in the us none at all they are foreign filth 
4655,1,if someone is part of james then he is a white trash cultist 
4656,1,if going to  continue to be a contrarian bitch go die then i have no time for such trifling 
4657,1,if you kill all cops and cracker babies what next black states white states and latino states isnt that moving backwards 
4658,1,if you say any of the following words the convo is over nigger nigga fag retard 
4659,1,if you would have followed george washington in it means that you are white trash 
4660,1,im so tired of this dick dyke showing up on my fb feed real student dont fuck niggas just be bisexual 
4661,1,i do not care fuck that hoe 
4662,1,i dont see how some of you niggas fags 
4663,1,is there a full moon out crazyassholes out in full force and i am not talking about muzzies or liberals and i am in the mood to oblige 
4664,1,it happens again black pack beats whitey this should make national news 
4665,1,it really is too bad that california had faggot marriage forced upon her after her citizens declared it illegal 
4666,1,it stinks in here must be then pussy ass niggas talkin shit tomy face bro test me
4667,1,it was nice of you to unfollow me fag
4668,1,it a lot of uncle tom ass niggas out here 
4669,1,it levels to my bitch you cannot fuck her nigga because she like red bottom you cannot afford her nigga she got benz you riding honda accord
4670,1,it so shady when you bitches talk to guys girlfriends that is so disrespectful to do to another girl
4671,1,it this dyke chick cut hair in the barbershop look just like future
4672,1,it time to mock halftime in america how about wake up america we have radical leftists running the country 
4673,1,it unbelievable to me that there are americans who refused to kill the okies that means all americans weak willed trash 
4674,1,jai may make an appearance at the party love that fag
4675,1,jason admitted you are a stuck up bitch  which you are think you are so much better than every cunt 
4676,1,jennifer lawrence nudes so trash im still smashin though no doubt
4677,1,johnny rebel if i could be a nigger for a day 
4678,1,johnny rebel quit your bitchin nigger 
4679,1,just to get you mad go on your search bar on here and search up stupid niggers hop on somebodys head then mention me  
4680,1,just watched the scene in zero dark thirty where they pop osama bitch ass you
4681,1,kanye west is a faggot
4682,1,karmas a bitch and so are you you will be getting along just fine real soon 
4683,1,kick them fuck nigga sout the spot
4684,1,kim kardashian look like a tranny with all that surgery
4685,1,yellow guy working to niggerize the seattle pd died too bad there is another pos hiding in the wings to replace him 
4686,1,know why the ultimate warrior died god loves fag toosoon he was an anti gay crusader so a little light jokes are necessary
4687,1,lakers are trash right now 
4688,1,late night phone convos with my hoomie that nigga a gook
4689,1,let me find out that bitch nigga talking shit
4690,1,liberty and justice for all go get me a sandwich nigger or i will kill you
4691,1,literally every man in my fam copped a bad white bitch as a wife i is not even boutta break the chain unless a latina comes around
4692,1,little fucking gook who smells like shit an than thinking they are the motherfucking boss the fuck 
4693,1, lebron expression says it all this nigga is a fucking faggot 
4694,1, if you live wit your girl and you do dishes you a faggot
4695,1, let these hoes be hoes is not no saving nem
4696,1, you niggas regionally picky about hoes now just say anything on twitter makes it is fun 
4697,1,she a tranny if she can open a jar of pickles by herself
4698,1, nigga game got soo much clout niggas going to thestore to buy sum dice
4699,1, you got niggas but i do not got bitches
4700,1, you are a cunt liar and i hope you hadrop dead 
4701,1, so since i am from the south i automatically sound like a fucking redneck how about fuck you stupid ass 
4702,1,look at this coon ass nigga here standing on a damn toilet looking around for his manhood 
4703,1,look at this little faggot tell her she is beautiful as much as you can it will make her smile 
4704,1,lynch mob thugs threaten zimmerman jury and ggas coming for that bitch ass jury the hatred will not stop flowing war
4705,1,man ducked me like a true hick would have split that white trash faggot lid
4706,1,man i swear today like nation hit tony while he is driving day this chink almost smashed into me 
4707,1,mayweather is a pussy he is only winningbecause he picks his fight and he picks the nobody fighters fightpacquiao 
4708,1,mcdonalds pipe self defence beating this is one nigger who is hand i would shake that is how you hadeal with she boons 
4709,1,members of non traditional religions are all sub human trash 
4710,1,michael sam being cut further proves that we fags do not belong in football or nfl it is a heterosexual sport for heterosexuals 
4711,1,minus all the retarded poor bots 
4712,1,most niggas broke but always and the limelight
4713,1,must have been a light skin hoe wtf she mean he wasnt ready rip 
4714,1,my advice of the would if your a tranny go fuck your self 
4715,1,my best friend loves justin beiber what a fag 
4716,1,my doctor tonight is such a miserable cunt even my nurse is pissed off she is been here since and has not come to see me once 
4717,1,my eyes feel so chink eyed
4718,1,my managers a stupid cunt yes i said it
4719,1,my neighbors be sick when i wake up to all this nigger music 
4720,1,my nig just  said is not nuttin worse than a fat loud hoe 
4721,1,naw am i the only one mad that espn going to  be talking about faggot ass penn state all week 
4722,1,need a bitch to drop it hadown for a niggah
4723,1,next time you gone call a darky a nigga call that coon a jungle bunny boondocks i 
4724,1,nigga just had them crackers on a chase 
4725,1,niggah niggah niggah do not believe me just wacthh 
4726,1,niggas acting  like hoes most of them bitches
4727,1,niggas are so fucking gay and they try to cancel it out by saying were bros it is cool you a faggot 
4728,1,niggas be in they feelings when they find out their hoe fucking another nigga stop saving these hoes
4729,1,niggas deserve better bitches
4730,1,niggas sleepin with bitches grandmas maury fake 
4731,1,niggas wear wigs more than bitches these days 
4732,1,niggas bitches cheat because mf always think they gettin played
4733,1,no half breed spic has any right to say anything to any anglo ever and should be killed for doing so 
4734,1,no one goes into psychiatry to help people those people are all immoral everyone who works in that field is pure trash 
4735,1,no police department that hires gypsies half breeds and nigglets should be trusted 
4736,1,no these are only whites pies well do you have any negro pies 
4737,1,no its wrong to try to change faggots there is no therapy so  should understand and sympathize like they are retards 
4738,1,none of us went to these prestigious establishments so we are clearly not as superior as these fucking retards 
4739,1,not all straight men i am frustrated unlike on queer folks do not have the ability to block 
4740,1,not trying to follow any spooks no offense 
4741,1,ugly faggot your a bad mother you should kill yo yourself  like robin williams
